"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2016,"MN0270400","Crystal","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MN0460100","Fairmont","","City","MN","Minnesota","West North Central","MARTIN","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"TX2400000","Webb","","County","TX","Texas","West South Central","WEBB","South","9D","MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",3,0,0,0
2020,"TX2400000","Webb","","County","TX","Texas","West South Central","WEBB","South","9D","MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,2,1
2019,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,2,0
2019,"MN0270100","Bloomington","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"MN0270300","Brooklyn Park","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MN0271800","Richfield","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MN0690000","St. Louis","","County","MN","Minnesota","West North Central","ST LOUIS","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"MN0690000","St. Louis","","County","MN","Minnesota","West North Central","ST LOUIS","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0430500","Silver Lake","","City","MN","Minnesota","West North Central","MCLEOD","Midwest","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MN0570100","Thief River Falls","","City","MN","Minnesota","West North Central","PENNINGTON","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"CT0009300","New Haven","","City","CT","Connecticut","New England","NEW HAVEN","Northeast","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2019,"CO0300000","Jefferson","","County","CO","Colorado","Mountain","JEFFERSON","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CO0300100","Arvada","","City","CO","Colorado","Mountain","ADAMS; JEFFERSON","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,5,0
2020,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TX0710100","Anthony","","City","TX","Texas","West South Central","EL PASO","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"NJ0143600","Roxbury Township","","City","NJ","New Jersey","Middle Atlantic","MORRIS","Northeast","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"MN0270300","Brooklyn Park","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"CO0390100","Grand Junction","","City","CO","Colorado","Mountain","MESA","West","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"MN0680000","Roseau","","County","MN","Minnesota","West North Central","ROSEAU","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2016,"OR0030000","Clackamas","","County","OR","Oregon","Pacific","CLACKAMAS","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MN0270300","Brooklyn Park","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2017,"RI0040200","Cranston","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"RI0040800","Pawtucket","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2018,"MN0420100","Marshall","","City","MN","Minnesota","West North Central","LYON","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"TX0820100","Pearsall","","City","TX","Texas","West South Central","FRIO","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"MN0450000","Marshall","","County","MN","Minnesota","West North Central","MARSHALL","Midwest","8D","Non-MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"MN0600100","Crookston","","City","MN","Minnesota","West North Central","POLK","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,4,0
2018,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,4,0
2018,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,6,0
2019,"MN0310000","Itasca","","County","MN","Minnesota","West North Central","ITASCA","Midwest","8B","Non-MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2018,"MN0310300","Grand Rapids","","City","MN","Minnesota","West North Central","ITASCA","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MO0951000","Bridgeton","","City","MO","Missouri","West North Central","ST LOUIS","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2016,"IL0840200","Springfield","","City","IL","Illinois","East North Central","SANGAMON","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"NV0020100","Las Vegas Metropolitan Police Department","","City","NV","Nevada","Mountain","CLARK","West","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",20,9,23,15
2016,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",4,0,2,0
2016,"ND0180100","Grand Forks","","City","ND","North Dakota","West North Central","GRAND FORKS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"ND0510200","Minot","","City","ND","North Dakota","West North Central","WARD","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"IN0480200","Anderson","","City","IN","Indiana","East North Central","MADISON","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TNTBI0000","Tennessee Bureau of Investigation","","Other State Agency","TN","Tennessee","East South Central","","South","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2016,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,1
2016,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,0,3,0
2016,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2016,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2016,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2016,"CO0210100","Colorado Springs","","City","CO","Colorado","Mountain","EL PASO","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"CO0390100","Grand Junction","","City","CO","Colorado","Mountain","MESA","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CT0003400","Danbury","","City","CT","Connecticut","New England","FAIRFIELD","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2016,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MN0560100","Fergus Falls","","City","MN","Minnesota","West North Central","OTTER TAIL","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2016,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"LA0090100","Shreveport","","City","LA","Louisiana","West South Central","BOSSIER; CADDO","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",6,0,5,0
2016,"MN0820600","Stillwater","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",4,0,4,0
2016,"MN0821100","Woodbury","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",4,0,0,0
2016,"IL0790000","Randolph","","County","IL","Illinois","East North Central","RANDOLPH","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TX0820300","Dilley","","City","TX","Texas","West South Central","FRIO","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",3,0,3,0
2016,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CO0210100","Colorado Springs","","City","CO","Colorado","Mountain","EL PASO","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CO0300100","Arvada","","City","CO","Colorado","Mountain","ADAMS; JEFFERSON","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CTCSP0000","Connecticut State Police","","State Police","CT","Connecticut","New England","","Northeast","8A","Non-MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"LA0090100","Shreveport","","City","LA","Louisiana","West South Central","BOSSIER; CADDO","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2016,"LA0170200","Baton Rouge","","City","LA","Louisiana","West South Central","EAST BATON ROUGE","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2016,"ND0090200","Fargo","","City","ND","North Dakota","West North Central","CASS","Midwest","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2016,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,4,0
2016,"SC0230000","Greenville","","County","SC","South Carolina","South Atlantic","GREENVILLE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2016,"TNTBI0000","Tennessee Bureau of Investigation","","Other State Agency","TN","Tennessee","East South Central","","South","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"TN0330100","Chattanooga","","City","TN","Tennessee","East South Central","HAMILTON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TN0460000","Johnson","","County","TN","Tennessee","East South Central","JOHNSON","South","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",3,0,1,0
2016,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",6,0,6,0
2016,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2016,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",3,0,0,0
2016,"MD0240200","Ocean City","","City","MD","Maryland","South Atlantic","WORCESTER","South","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2016,"VT0040500","Colchester","","City","VT","Vermont","New England","CHITTENDEN","Northeast","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"IL0849700","Illinois State Police","","State Police","IL","Illinois","East North Central","","Midwest","8D","Non-MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2019,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"AR0600300","North Little Rock","","City","AR","Arkansas","West South Central","PULASKI","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"OR0150200","Central Point","","City","OR","Oregon","Pacific","JACKSON","West","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"VA0890000","Stafford","","County","VA","Virginia","South Atlantic","STAFFORD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"AR0600100","Jacksonville","","City","AR","Arkansas","West South Central","PULASKI","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"OH0020000","Allen","","County","OH","Ohio","East North Central","ALLEN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MI8247100","Highland Park","","City","MI","Michigan","East North Central","WAYNE","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2020,"GA0380000","Coweta","","County","GA","Georgia","South Atlantic","COWETA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,2,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,1,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,5,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,4,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",5,0,2,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"GA0690000","Hall","","County","GA","Georgia","South Atlantic","HALL","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2020,"GA0690000","Hall","","County","GA","Georgia","South Atlantic","HALL","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TX2400100","Laredo","","City","TX","Texas","West South Central","WEBB","South","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",42,0,41,0
2019,"TX1550100","Bellmead","","City","TX","Texas","West South Central","MCLENNAN","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2020,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"GA0330200","Cobb County Police Department","","County","GA","Georgia","South Atlantic","COBB","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2020,"OH0860200","Montpelier","","City","OH","Ohio","East North Central","WILLIAMS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
